,PickUp,Drop,Bus_Type,From_To,Rating,Price,State
9248,Alambagh,Nosad chouraha Police Chowki,Bharat Benz A/C Seater /Sleeper (2+1),lucknow-to-gorakhpur,4.2,699.0,UTTAR PRADESH
9249,"Tansport nagar metro station,...",Varanasi road near hp petrol ,AC Sleeper (2+1),lucknow-to-gorakhpur,4.5,649.0,UTTAR PRADESH
9250,Charbagh,Gorakhpur khushi nagar bypass,AC Sleeper (2+1),lucknow-to-gorakhpur,2.5,799.0,UTTAR PRADESH
9251,Polytechnic,Amar Ujala Chauraha Deoriya B,A/C Seater (2+2),lucknow-to-gorakhpur,3.2,480.0,UTTAR PRADESH
9252,Charbagh,Transport Nagar,NON A/C Sleeper (2+1),lucknow-to-gorakhpur,2.5,549.0,UTTAR PRADESH
9253,Transport Nagar,Khajni Mod Nausad,A/C Sleeper (2+1),lucknow-to-gorakhpur,2.4,800.0,UTTAR PRADESH
9254,Polytechnic,Nausad chauraha,A/C Seater (2+2),lucknow-to-gorakhpur,2.4,500.0,UTTAR PRADESH
9255,Transport Nagar,NAUSAR CHAURAHA,A/C Seater / Sleeper (2+1),lucknow-to-gorakhpur,2.2,800.0,UTTAR PRADESH
9256,Polytechnic,Siktaur Near Four Lane,A/C Seater (2+2),lucknow-to-gorakhpur,2.3,500.0,UTTAR PRADESH
9257,Alambagh,Nausad Chauraha,Bharat Benz A/C Seater / Sleeper (2+2),lucknow-to-gorakhpur,2.0,1202.0,UTTAR PRADESH
9258,Polytechnic,Nausad chauraha,A/C Seater (2+2),lucknow-to-gorakhpur,1.7,550.0,UTTAR PRADESH
9259,Alambagh, gorakhpur,A/C Seater / Sleeper (2+2),lucknow-to-gorakhpur,2.9,999.0,UTTAR PRADESH
9261,Charbagh,Nausar chouraha,NON AC Seater / Sleeper 2+1,lucknow-to-gorakhpur,1.6,699.0,UTTAR PRADESH
9262,Charbagh,NAUSAD CHORHHA,A/C Seater / Sleeper (2+1),lucknow-to-gorakhpur,1.2,1619.0,UTTAR PRADESH
9263,Transport Nagar,Bus Stand,A/C Seater / Sleeper (2+2),lucknow-to-gorakhpur,1.3,1699.0,UTTAR PRADESH
9264,BY PASS,By Pass,Non A/C Seater / Sleeper (2+1),lucknow-to-gorakhpur,1.3,1000.0,UTTAR PRADESH
9265,Transport Nagar Metro Station,Jagdamba Indian Oil Petrol Pu,A/C Sleeper (2+1),lucknow-to-gorakhpur,3.5,462.0,UTTAR PRADESH
9266,ALIGARH ROADWAYS BUS STAND,AGRA BUS STAND,Express Non AC Seater 2+3,aligarh-to-agra,3.6,129.0,UTTAR PRADESH
9267,MASOODABAD ALIGARH BUS STAND,Agra ISBT,Ordinary Non AC Seater 2+3,aligarh-to-agra,3.3,140.0,UTTAR PRADESH
9268,ALIGARH SATELITE BUS STAND,Agra ISBT,Janrath AC Seater 2+2,aligarh-to-agra,4.5,215.0,UTTAR PRADESH
9269,MASOODABAD ALIGARH BUS STAND,Agra ISBT,Janrath AC Seater 2+2,aligarh-to-agra,3.3,215.0,UTTAR PRADESH
9271,MASOODABAD ALIGARH BUS STAND,Agra ISBT,Pink Express AC Seater 2+2,aligarh-to-agra,2.9,215.0,UTTAR PRADESH
9273,PILIBHIT BUS STAND,Delhi,Ordinary Non AC Seater 2+3,pilibhit-to-delhi,3.3,494.0,UTTAR PRADESH
9274,PILIBHIT,Anand Vihar,Ordinary Non AC Seater 2+3,pilibhit-to-delhi,3.3,565.0,UTTAR PRADESH
9275,PILIBHIT,Anand Vihar,Ordinary Non AC Seater 2+3,pilibhit-to-delhi,3.3,529.0,UTTAR PRADESH
9276,PILIBHIT BUS STAND,Delhi,Ordinary Non AC Seater 2+3,pilibhit-to-delhi,3.3,500.0,UTTAR PRADESH
9279,PILIBHIT BUS STAND,Delhi,Shatabdi AC Seater 2+2,pilibhit-to-delhi,3.9,708.0,UTTAR PRADESH
9280,PILIBHIT,Anand Vihar,Ordinary Non AC Seater 2+3,pilibhit-to-delhi,3.3,514.0,UTTAR PRADESH
9281,"JP Hotel, Puranpur Road. Pili...",Anand Vihar,AC Sleeper (2+1),pilibhit-to-delhi,4.2,849.0,UTTAR PRADESH
9282,Nirmal Petrol Pump Pilibhit B...,Anand Vihar,A/C Seater / Sleeper (2+2),pilibhit-to-delhi,2.4,500.0,UTTAR PRADESH
9283,Nirmal Petrol Pump Pilibhit B...,Anand Vihar,A/C Seater / Sleeper (2+1),pilibhit-to-delhi,3.6,720.0,UTTAR PRADESH
9284,Pilibhit,Anand Vihar,AshokLeyland Stile A/C,pilibhit-to-delhi,3.7,826.0,UTTAR PRADESH
9285,Nirmal Petrol Pump Pilibhit B...,Anand Vihar,A/C Seater / Sleeper (2+2),pilibhit-to-delhi,2.9,675.0,UTTAR PRADESH
9286,"JP Hotel, Puranpur Road. Pili...",Anand Vihar,A/C Seater / Sleeper (2+2),pilibhit-to-delhi,2.8,550.0,UTTAR PRADESH
9288,"JP Hotel, Puranpur Road. Pili...",Anand Vihar,A/C Seater / Sleeper (2+2),pilibhit-to-delhi,3.6,550.0,UTTAR PRADESH
9289,PURANPUR ROAD AASAM CHOURAHA,Anand Vihar,A/C Sleeper (2+1),pilibhit-to-delhi,1.2,1200.0,UTTAR PRADESH
9290,BAREILLY SATELITE BUS STAND,Kaisarbagh,Janrath AC Seater 2+2,bareilly-to-lucknow,3.3,570.0,UTTAR PRADESH
9291,BAREILLY SATELITE BUS STAND,Kaisarbagh,Ordinary Non AC Seater 2+3,bareilly-to-lucknow,3.3,390.0,UTTAR PRADESH
9302,BAREILLY SATELITE BUS STAND,Kaisarbagh,Janrath AC Seater 2+2,bareilly-to-lucknow,4.2,570.0,UTTAR PRADESH
9305,BAREILLY SATELITE BUS STAND,Kaisarbagh,Rajdhani Non AC Seater 2+3,bareilly-to-lucknow,3.3,390.0,UTTAR PRADESH
9307,BAREILLY SATELITE BUS STAND,Kaisarbagh,Janrath AC Seater 2+3,bareilly-to-lucknow,3.3,493.0,UTTAR PRADESH
9308,BAREILLY SATELITE BUS STAND,Kaisarbagh,Janrath AC Seater 2+2,bareilly-to-lucknow,3.2,570.0,UTTAR PRADESH
9312,Bareilly Satellite,Alambagh,A/C Seater/Sleeper (2+1),bareilly-to-lucknow,4.5,599.0,UTTAR PRADESH
9313,Bareilly Satellite,Alam bagh naheriya,Bharat Benz A/C Seater /Sleeper (2+1),bareilly-to-lucknow,3.8,569.0,UTTAR PRADESH
9314,Bareilly Satellite,Alambagh,Bharat Benz A/C Seater /Sleeper (2+1),bareilly-to-lucknow,3.1,499.0,UTTAR PRADESH
9315,Satipur chouraha opp vaishal...,Alambagh,AC Sleeper (2+1),bareilly-to-lucknow,3.2,699.0,UTTAR PRADESH
9316,ISBT Kashmiri Gate,DEHRADOON BUS STAND,Ordinary Non AC Seater 2+3,delhi-to-dehradun,3.3,434.0,UTTAR PRADESH
9317,ISBT Kashmiri Gate,DEHRADOON BUS STAND,Janrath AC Seater 2+2,delhi-to-dehradun,3.1,665.0,UTTAR PRADESH
9318,ISBT Kashmiri Gate,DEHRADOON BUS STAND,Ordinary Non AC Seater 2+3,delhi-to-dehradun,3.3,425.0,UTTAR PRADESH
9320,ISBT Kashmiri Gate,DEHRADOON BUS STAND,Janrath AC Seater 2+2,delhi-to-dehradun,1.5,665.0,UTTAR PRADESH
9322,ISBT Kashmiri Gate,DEHRADOON,Ordinary Non AC Seater 2+3,delhi-to-dehradun,3.3,434.0,UTTAR PRADESH
9324,ISBT Kashmiri Gate,DEHRADOON BUS STAND,Ordinary Non AC Seater 2+3,delhi-to-dehradun,1.5,425.0,UTTAR PRADESH
9326,ISBT Kashmiri Gate,DEHRADOON BUS STAND,Pink Express AC Seater 2+2,delhi-to-dehradun,2.4,665.0,UTTAR PRADESH
9327,Majnu Ka Tilla,Isbt,AC Seater (2+2),delhi-to-dehradun,3.5,450.0,UTTAR PRADESH
9328,Jamuna Bazaar (Jain Yatra),Isbt,Electric A/C Seater (2+2),delhi-to-dehradun,3.2,420.0,UTTAR PRADESH
9329,Pandav Nagar,Dikeyiling,Bharat Benz A/C Sleeper (2+1),delhi-to-dehradun,4.0,400.0,UTTAR PRADESH
9330,RK Ashram,ISBT,Bharat Benz A/C Seater /Sleeper (2+1),delhi-to-dehradun,4.5,488.0,UTTAR PRADESH
9331,Anand Vihar,ISBT,A/C Seater / Sleeper (2+1),delhi-to-dehradun,4.5,249.0,UTTAR PRADESH
9332,ISBT Kashmiri Gate,Dikeyiling,Bharat Benz A/C Sleeper (2+1),delhi-to-dehradun,4.1,400.0,UTTAR PRADESH
9333,ISBT Kashmiri Gate,Isbt,Electric A/C Seater (2+2),delhi-to-dehradun,4.6,420.0,UTTAR PRADESH
9334,RK Ashram,ISBT,Bharat Benz A/C Seater /Sleeper (2+1),delhi-to-dehradun,4.1,537.0,UTTAR PRADESH
9335,ISBT Kashmiri Gate,Dikeyiling,Bharat Benz A/C Sleeper (2+1),delhi-to-dehradun,4.5,360.0,UTTAR PRADESH
9336,Anand Vihar,Rispana Chowk Near Bharat Pet,VE A/C Seater (2+2),delhi-to-dehradun,4.4,351.0,UTTAR PRADESH
9337,"NueGo Lounge, Kashmiri Gate",Isbt,Electric A/C Seater (2+2),delhi-to-dehradun,4.4,420.0,UTTAR PRADESH
9338,Anand Vihar,ISBT,Bharat Benz A/C Seater /Sleeper (2+1),delhi-to-dehradun,3.7,249.0,UTTAR PRADESH
9339,Anand Vihar,Opposite Of Sarovar Premiere ,Bharat Benz A/C Seater (2+2),delhi-to-dehradun,4.2,356.0,UTTAR PRADESH
9340,"NueGo Lounge, Kashmiri Gate",Isbt,Electric A/C Seater (2+2),delhi-to-dehradun,4.6,420.0,UTTAR PRADESH
9341,ISBT Kashmiri Gate,City Land Travels Waiting Lou,A/C Sleeper (2+1),delhi-to-dehradun,4.2,300.0,UTTAR PRADESH
9342,Anand Vihar,Opposite Of Sarovar Premiere ,Bharat Benz A/C Seater (2+2),delhi-to-dehradun,3.3,367.0,UTTAR PRADESH
9343,"NueGo Lounge, Kashmiri Gate",Isbt,Electric A/C Seater (2+2),delhi-to-dehradun,4.5,420.0,UTTAR PRADESH
9344,ISBT Kashmiri Gate,City Land Travels Waiting Lou,A/C Sleeper (2+1),delhi-to-dehradun,3.5,288.0,UTTAR PRADESH
9345,ISBT Kashmiri Gate,City Land Travels Waiting Lou,Volvo A/C Semi Sleeper (2+2),delhi-to-dehradun,3.5,348.0,UTTAR PRADESH
9346,ISBT Kashmiri Gate,Isbt,Electric A/C Seater (2+2),delhi-to-dehradun,3.5,420.0,UTTAR PRADESH
9347,ISBT Kashmiri Gate,Isbt,AC Seater (2+2),delhi-to-dehradun,3.2,322.0,UTTAR PRADESH
9348,ISBT Kashmiri Gate,Dikeyiling,Bharat Benz A/C Sleeper (2+1),delhi-to-dehradun,3.8,405.0,UTTAR PRADESH
9349,ISBT Kashmiri Gate,Dikeyiling,Bharat Benz A/C Sleeper (2+1),delhi-to-dehradun,4.2,450.0,UTTAR PRADESH
9351,ISBT Kashmiri Gate,Isbt,Electric A/C Seater (2+2),delhi-to-dehradun,4.5,395.0,UTTAR PRADESH
9352,ISBT Kashmiri Gate,City Land Travels Waiting Lou,A/C Sleeper (2+1),delhi-to-dehradun,4.4,288.0,UTTAR PRADESH
9353,ISBT Kashmiri Gate,Isbt,Electric A/C Seater (2+2),delhi-to-dehradun,3.8,395.0,UTTAR PRADESH
9354,"NueGo Lounge, Kashmiri Gate",Isbt,Electric A/C Seater (2+2),delhi-to-dehradun,3.7,395.0,UTTAR PRADESH
9355,Munirka,Isbt,A/C Seater Push Back (2+2),delhi-to-dehradun,3.9,747.0,UTTAR PRADESH
9356,ISBT Kashmiri Gate,City Land Travels Waiting Lou,A/C Sleeper (2+1),delhi-to-dehradun,3.6,488.0,UTTAR PRADESH
9357,ISBT Kashmiri Gate,Isbt,Electric A/C Seater (2+2),delhi-to-dehradun,3.1,395.0,UTTAR PRADESH
9358,ISBT Kashmiri Gate,City Land Travels Waiting Lou,A/C Sleeper (2+1),delhi-to-dehradun,3.9,488.0,UTTAR PRADESH
9359,ISBT Kashmiri Gate,City Land Travels Waiting Lou,A/C Sleeper (2+1),delhi-to-dehradun,3.8,500.0,UTTAR PRADESH
9360,"NueGo Lounge, Kashmiri Gate",Isbt,Electric A/C Seater (2+2),delhi-to-dehradun,3.8,395.0,UTTAR PRADESH
9361,ISBT Kashmiri Gate,Dehradoon,A/C Seater (2+2),delhi-to-dehradun,3.8,2000.0,UTTAR PRADESH
9362,ram dalal Travels,Dikeyiling,Bharat Benz A/C Sleeper (2+1),delhi-to-dehradun,4.2,849.0,UTTAR PRADESH
9363,ISBT Kashmiri Gate,City Land Travels Waiting Lou,A/C Sleeper (2+1),delhi-to-dehradun,3.2,488.0,UTTAR PRADESH
9364,Lajpat Nagar,ISBT,Bharat Benz A/C Seater /Sleeper (2+1),delhi-to-dehradun,4.0,348.0,UTTAR PRADESH
9366,ISBT Kashmiri Gate,Dikeyiling,VE A/C Seater / Sleeper (2+2),delhi-to-dehradun,4.1,348.0,UTTAR PRADESH
9367,Munirka,Maharana Pratap Sports Colleg,A/C Seater / Sleeper (2+2),delhi-to-dehradun,3.9,192.0,UTTAR PRADESH
9368,ISBT Kashmiri Gate,Dikeyiling,Bharat Benz A/C Sleeper (2+1),delhi-to-dehradun,3.5,450.0,UTTAR PRADESH
9369,Majnu Ka Tilla,Bus Stand,Bharat Benz A/C Seater (2+2),delhi-to-dehradun,3.7,3500.0,UTTAR PRADESH
9370,Majnu Ka Tilla,Isbt,AC Seater (2+2),delhi-to-dehradun,4.0,575.0,UTTAR PRADESH
9371,South Extension Metro Station,Bus Stand,A/C Seater Push Back (2+2),delhi-to-dehradun,4.5,787.0,UTTAR PRADESH
9372,ISBT Kashmiri Gate,Isbt,AC Seater (2+2),delhi-to-dehradun,3.3,493.0,UTTAR PRADESH
9373,Munirka,Bus Stand,A/C Seater / Sleeper (2+2),delhi-to-dehradun,4.1,719.0,UTTAR PRADESH
9374,RK Ashram,ISBT,AC Sleeper (2+1),delhi-to-dehradun,3.7,587.0,UTTAR PRADESH
9375,Kashmiri Gate Metro station,Transport Nagar,VE A/C Seater (2+2),delhi-to-dehradun,4.8,399.0,UTTAR PRADESH
